utterance_id	From	To	File	Id	String id	Year of birth	Sex	Education	Place of birth	Place of living	Left Context	DMatch	Right Context
17678	1157870	1161430	2019_zhanvil_kkd1952_1_5		kkd1952	1952	f	техникум	Гута	Жанвиль	Ничего не делай, сядь и тихонечко всё.	Богу	, как мышь, помолись.
17798	269566	273179	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	Учатся, работают, и слава	богу	, это ихная профессия.
17822	372811	379960	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	Вот подъезжает к невесте,	жениху	перекрывают дорогу, мол, ты нашу девушку забираешь.
17829	395424	397629	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	Это не по божьему, это не по	закону	.
17927	776039	780055	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	Ну с этой с каменку (?) пере =, ну по	телефону	так же, как...
17934	813708	819628	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	Чтоб всё хорошо, ну друг	другу	желают. Та, кто продаёт, и эта, которая покупает.
17938	834465	839680	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	И Светочке, и Олечке. И	сыну	Колечке, и сыну Сашечке.
17938	834465	839680	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	И Светочке, и Олечке. И сыну Колечке, и	сыну	Сашечке.
17944	858251	861102	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	Когда уже на другую прыгает, то уже её надо вести (весть) к	быку	.
17994	1028969	1035052	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	Когда больше	народу	было, ну а так, клуб вот работает вот, это самое, в субботу.
18006	1071890	1078514	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	Я, сына другой раз, там по	телевизору	, а меня (мне) здесь ажно всё замолодело, зашевелилось.
18029	1156674	1159116	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	В па = В	кругу	.
18044	1216549	1219665	2019_Soino-pma1937_3_1		pma1937	1937	f	4 класса	Яновка	Соино	Вот мы и вылавиливали.	Народу	много, клуба не было.
18088	116225	120329	2019_zhanvil_kkd1952_4_5		kkd1952	1952	f	техникум	Гута	Жанвиль	Ну, сейчас, сейчас, это мама моя пекла. А я не	пеку	, я не научилась.
18110	191085	193171	2019_zhanvil_kkd1952_4_5		kkd1952	1952	f	техникум	Гута	Жанвиль	На этом спасибо	государству	.
18144	313324	314657	2019_zhanvil_kkd1952_4_5		kkd1952	1952	f	техникум	Гута	Жанвиль	Глухо, как в	танку	.
18185	469399	471105	2019_zhanvil_kkd1952_4_5		kkd1952	1952	f	техникум	Гута	Жанвиль	А я пошла по	хозяйству	.
18186	471387	473299	2019_zhanvil_kkd1952_4_5		kkd1952	1952	f	техникум	Гута	Жанвиль	Почту	покладу	и пошла по хозяйству.
18186	471387	473299	2019_zhanvil_kkd1952_4_5		kkd1952	1952	f	техникум	Гута	Жанвиль	Почту покладу и пошла по	хозяйству	.
18189	482896	485353	2019_zhanvil_kkd1952_4_5		kkd1952	1952	f	техникум	Гута	Жанвиль		Деду	пакет дали, а бабе цветы отдали.
18192	492917	495139	2019_zhanvil_kkd1952_4_5		kkd1952	1952	f	техникум	Гута	Жанвиль		Деду	пакет дали, а бабе цветы дали.
18235	682687	687426	2019_zhanvil_kkd1952_4_5		kkd1952	1952	f	техникум	Гута	Жанвиль	И они (яны). У нас в прошлом	году	, думаем, оставим себе (сабе) котика. Котику у этих.
18235	682687	687426	2019_zhanvil_kkd1952_4_5		kkd1952	1952	f	техникум	Гута	Жанвиль	И они (яны). У нас в прошлом году, думаем, оставим себе (сабе) котика.	Котику	у этих.
18477	893161	896243	2019_stajki_nnm1955_2_3		nnm1955	1955	f	техникум	Микшино	Стайки	И она нашла себе военных этих по	обслуживанию	.
18482	911889	916273	2019_stajki_nnm1955_2_3		nnm1955	1955	f	техникум	Микшино	Стайки	Ну, это, выполняла социальный статус, я имею в	виду	, ходила за ними там, ну и всё.
18487	932324	937161	2019_stajki_nnm1955_2_3		nnm1955	1955	f	техникум	Микшино	Стайки	Она не на уровне их, а где - то в	боку	, она всё равно стучит по стенке как ненормальная.
18491	946906	951790	2019_stajki_nnm1955_2_3		nnm1955	1955	f	техникум	Микшино	Стайки	будете понимать, что когда - то начинается, дети собираются, после школы или что	шуму	в доме,
18493	955522	962330	2019_stajki_nnm1955_2_3		nnm1955	1955	f	техникум	Микшино	Стайки	Что ж я буду, это, говорить, что вы не шумите, те не шумите, когда люди над верхом живут. А как	ребёнку	развиваться?
18504	1003900	1010086	2019_stajki_nnm1955_2_3		nnm1955	1955	f	техникум	Микшино	Стайки	Бо =, я думала, что только в деревне	обсуждению	подлежать, а не в Смоленске сидеть, вот так, Таня говорила, на этом,
18529	1101226	1105830	2019_stajki_nnm1955_2_3		nnm1955	1955	f	техникум	Микшино	Стайки	Если ты не можешь по	состоянию	здоровья, зачем тебе поститься? Ты ешь то, что тебе положено.
18544	1153557	1156831	2019_stajki_nnm1955_2_3		nnm1955	1955	f	техникум	Микшино	Стайки	ну, надо уже, это самое, ну делать свадьбу, я имею в	виду	.
18550	1170249	1174441	2019_stajki_nnm1955_2_3		nnm1955	1955	f	техникум	Микшино	Стайки	зарегистрировали, ну слава	богу	, пусть они только живут, детки, всем счастье чтоб было.
18582	1278733	1284127	2019_stajki_nnm1955_2_3		nnm1955	1955	f	техникум	Микшино	Стайки	Я имею в	виду	государственную организацию, чтобы обеспечить работой и дать зарплату.
18769	547401	550421	2019_Malye_Xutora_zvp1934_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	До	краю	дожнёмся, горилки (горелки) напьёмся.
18783	597987	601827	2019_Malye_Xutora_zvp1934_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Ещё пять соток	огороду	посеяла, обмотычу.
18854	862849	868959	2019_Malye_Xutora_zvp1934_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	А это Наполеон. Это тысячу восемьсот двенадцатом	году	, Наполеон.
18881	982782	985689	2019_Malye_Xutora_zvp1934_3		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	В шестьдесят пятом	году	стали деньги давать.
18998	190442	191202	2018_stajki_nib1935_3_33-48		vvb1936	1936	f	n/d	Максимовка	Стайки	По	полю	.
19137	522537	526527	2018_stajki_nib1935_3_33-48		nib1935	1935	m	n/d	Стайки	Стайки	А паспорта - я не знаю, в каком то	году	начали нам давать. Уже, я уже забыл.
19339	462002	469048	2019_zhanvil_pds1932_4_4		pds1932	1932	f	4 класса	Шипы	Жанвиль	Одна девчонка подбегла, так, как раз как (як) моя сестра с тридц =, с тридцать девятого	году	. И вот.
19385	787643	797465	2019_zhanvil_pds1932_4_4		pds1932	1932	f	4 класса	Шипы	Жанвиль	а сюда приехали нема. Там (тама), ну дак уже все да =, тут (тута) уже живу, уже больше двадцать один	году	тут, в Жавинке.
19389	814480	819577	2019_zhanvil_pds1932_4_4		pds1932	1932	f	4 класса	Шипы	Жанвиль	Если бы моро = дык не так бы были, сдъедают эту	бульбу	, а так...
19517	117502	119924	2019_zhanvil_kkd1952_1_2		kkd1952	1952	f	техникум	Гута	Жанвиль	Да, немцы жгли на	ходу	.
19586	471895	479253	2019_zhanvil_kkd1952_1_2		kkd1952	1952	f	техникум	Гута	Жанвиль	а у нас ка =, я ж говорила вам, что приходит очередь, вы свою, день, вы свой, я свой	пасу	.
19611	602455	608852	2019_zhanvil_kkd1952_1_2		kkd1952	1952	f	техникум	Гута	Жанвиль	а что оброть, коня водят, и виси =, и ванна стоит ка на	полу	под этой бротью,
19643	756319	761679	2019_zhanvil_kkd1952_1_2		kkd1952	1952	f	техникум	Гута	Жанвиль	Вы с Беларуси, говорю, боже с	богу	, я ж из России, что, говорю, меня уже в Белоруссию переписали, говорю?
19646	773949	777867	2019_zhanvil_kkd1952_1_2		kkd1952	1952	f	техникум	Гута	Жанвиль	шесь = через, по	лужку	, шесть километров пройдите, всё, по лужку.
19646	773949	777867	2019_zhanvil_kkd1952_1_2		kkd1952	1952	f	техникум	Гута	Жанвиль	шесь = через, по лужку, шесть километров пройдите, всё, по	лужку	.
19668	895176	897531	2019_zhanvil_kkd1952_1_2		kkd1952	1952	f	техникум	Гута	Жанвиль	Ну а потом меня по	состоянию	здоровья там оставили.
19711	119607	120642	2019_Zhigalki_mak1942_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Это по	мужу	, да.
19714	127431	133487	2019_Zhigalki_mak1942_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Ну не, в деревне наша одна была, а теперь вот по радио чую, ти по	телевизору	нашу фамилию, вроде...
19750	314801	317522	2019_Zhigalki_mak1942_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	К Чистому	четвергу	всё вымывали, всё убирали уже.
19751	320580	327226	2019_Zhigalki_mak1942_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Ой, я	пеку	теперь, дети ругают меня, пеку да паскхи такие хоро =, формочки, ну кто в мисках, у меня формочки есть (ёсь).
19751	320580	327226	2019_Zhigalki_mak1942_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Ой, я пеку теперь, дети ругают меня,	пеку	да паскхи такие хоро =, формочки, ну кто в мисках, у меня формочки есть (ёсь).
19753	331487	335871	2019_Zhigalki_mak1942_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Помесишь, их помесишь в ведерочки, пасхи вкусные, я	пеку	. Я такой, не хвалюсь, но вот кто,
19754	336161	338818	2019_Zhigalki_mak1942_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	нехай скажет, пасхи пекли, и теперь	пеку	всегда.
19794	514077	515711	2019_Zhigalki_mak1942_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Спрокон	веку	Жигалки, Жигалки.
19881	211132	215624	2018_Malye_Xutora_zvp1934_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	А как (як) вот расстроюсь, не стоит голос, я не могу по	сыну	повыть.
19887	239220	243932	2018_Malye_Xutora_zvp1934_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	И даже на голос. А в	саду	при - в долине громко пел соловей.
20033	835590	840767	2018_Malye_Xutora_zvp1934_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Я тогда (тады) и говорю, к Новому	году	дык, возьму, в банку наломаю, да и.
20033	835590	840767	2018_Malye_Xutora_zvp1934_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Я тогда (тады) и говорю, к Новому году дык, возьму, в	банку	наломаю, да и.
20055	927256	930835	2018_Malye_Xutora_zvp1934_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	И сварят, первым долгом три раза	кануну	этого покушают,
20063	955221	959035	2018_Malye_Xutora_zvp1934_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Я уже (ужо) какой (якей) раз к	сыну	туда (туды) не поехала, ездила раньше.
20067	967592	971042	2018_Malye_Xutora_zvp1934_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Он (ён) в	Малиннику	, матка похоронена (похоронета) тут на этом кладбище.
20163	1352132	1354325	2018_Malye_Xutora_zvp1934_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Ну а теперь (теперя) всё в	лесу	позаросло.
20229	1584499	1586769	2018_Malye_Xutora_zvp1934_2		zvp1934	1934	f	4 класса	Николаево	Малые Хутора	Это по радио, по	телевизору	.
20241	35965	39810	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Так хорошо был хозяин, сейчас так живём уже бенз = без	интересу	!
20245	57216	62566	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Ну, вот, примерно, сегодня моя очередь, завтра	соседу	, завтра - и так по деревне, пока
20260	114443	120851	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Вот косить теперь нельзя, косили. Это ж теперь косить. А раньше ж коровку свою держали, всё колхозному	скоту	.
20282	202209	205198	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Испрокон	веку	такое поверье, из старости.
20284	210463	213098	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	К	лесику	ходили так, где кустарнички какие (якие).
20296	249090	252620	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Так, ба = всего хватало. Слава	богу	и пенсию дают. Ну, а
20327	353020	356530	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки		Скоту	, ну, вот такие веточки торкали, на куте в,
20337	389546	396806	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	и каждый день. А теперь и	народу	нема, и всё дорого, и н = на бензин не хватает. Три раза только на этой неделе у нас ходит.
20342	411985	414605	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Всегда, спрокон	веку	посвящали (посвицали).
20355	457435	462310	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	А нам теперь то есть нечем если яблочко или огуречек, надо только вот на	тёрочку	драть.
20447	848230	852600	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	уже (ужо) ам = сто могилок, может, одна на одной, тут столько	народу	уже перебыло.
20457	901800	908010	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Ой, гуляли, и свадьбы, и всё гуляли раньше. Много	народу	было, свадьбы, женились, то в армию уходили.
20494	1052450	1055310	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Слава бо = дай, господичко, каб до	веку	так было!
20511	1118210	1121980	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	А	берегу	летом, когда погода, вынашиваю, ещё чтоб моль не поела.
20512	1122209	1124477	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки		Берегу	. Это ж мамочка замуж выходила.
20516	1134615	1137255	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	И я так люблю его, так	берегу	, незнамо как (як).
20521	1151920	1154000	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Ну, постель же привозили к	мужу	.
20534	1199422	1202522	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Где они (яны) там [нрзб]. Это всё	берегу	.
20546	1235377	1237347	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Ну, милая,	берегу	тоже это.
20556	1280364	1281747	2019_Zhigalki_mak1942_1_2		mak1942	1942	f	n/d	Ясеневка	Жигалки	Вот носочки	мужу	,
20619	182356	185051	2019_stajki_nXr1961_3		nXr1961	1961	f	техникум	Мазыки	Стайки	И поокончили по одному	курсу	ещё только?
20629	218865	220339	2019_stajki_nXr1961_3		nXr1961	1961	f	техникум	Мазыки	Стайки	с	часу	до двух,
20670	393272	394811	2019_stajki_nXr1961_3		nXr1961	1961	f	техникум	Мазыки	Стайки	Испокон	веку	такие.
20792	363344	367831	2019_zhanvil_pds1932_3_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	В чужое гнездо. По	яйцу	положит, а сама не выводит, не кормит!
20809	469915	473713	2019_zhanvil_pds1932_3_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	Дык это, а мы по	лесу	теперь не ходим. Так их же стреляют.
20841	597171	600418	2019_zhanvil_pds1932_3_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	взял это,	пугу	, с пугою,
20848	626019	628908	2019_zhanvil_pds1932_3_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	На	большаку	стоит, а тогда (тады) ти побег.
20941	1127662	1131912	2019_zhanvil_pds1932_3_2		pds1932	1932	f	4 класса	Шипы	Жанвиль	На	посёлку	дык, приходила, даже как (як) я хоронила.
21006	2327	5911	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	Ну, теперь я деда вот похоронила, скоро три года будет. Сижу да	плачу	.
21026	99856	102220	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	Скучно мне,	плачу	, переживаю.
21033	133789	137692	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	Да не знаю, в каком (яком)	году	. Может, вы увидите. Я уже плохо, глаза видят.
21083	344129	349168	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	Столько	народу	. У нас такая деревня была большая. И там, и тут. А теперь уже совсем нас мало осталось.
21100	421622	427308	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки		Народу	совсем мало осталось. Скучно. Выйдешь на улицу, никого нигде, никого нигде, никого!
21125	539475	544586	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	И грибы. Опят было раньше, боровиков у нас в	лесу	. Дед мой всё ходил, из леса не выходил.
21156	675107	679967	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	Вот, это уже вышивала. Может, лет пять этому	полотенцу	. Потому что старые уже полиняли,
21170	723589	728923	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	Ну, они (яны) были в	лесу	, но по деревне никогда никто не видал. Сколько жили, никогда никто не видал.
21184	791159	796298	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	Говорит, иди. Я забрал ее домой. Ототрешь или не её. Ну, слава Господу	Богу	, осталась жива.
21238	998795	1002729	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	сегодя	сердцу	плохо. Всюду все загружено, [нрзб] я бы взяла лекарства.
21240	1007382	1010830	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	А этого на хо =	ходу	. Спать ложусь, ящичек вот с лекарством,
21256	1073288	1076282	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	Не забыла ничего, какие (якие) два вот зуба во	рту	(в роте), и те больные.
21268	1118002	1119736	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	Столько	народу	было, все гулял,
21269	1119872	1123528	2019_Zhigalki_mak1942_1_1		mak1942	1942	f	n/d	Ясеневка	Жигалки	собирались, компании были. А теперь уже	народу	, милая, нема никого.
21372	320270	322917	2018_stajki_kfb1929_3_40-58		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	Вот так. Не надо грешить	Богу	.
21397	404416	409498	2018_stajki_kfb1929_3_40-58		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	Так ватные одеяла за брюквину (	бруквину	) отдала, как (як) есть хотела.
21410	460160	461569	2018_stajki_kfb1929_3_40-58		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	По нашему	большаку	.
21483	684488	686468	2018_stajki_kfb1929_3_40-58		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	слава	богу	, дай бог всем,
21573	1002781	1005057	2018_stajki_kfb1929_3_40-58		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	Ну, и за все слава	богу	.
21574	1006693	1008201	2018_stajki_kfb1929_3_40-58		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	За всё слава	богу	.
21601	1102553	1103564	2018_stajki_kfb1929_3_40-58		kfb1929	1929	f	6 классов	Малые Хутора	Стайки	В том	боку	.
21652	146810	150979	2019_zhanvil_kkd1952_4_2		kkd1952	1952	f	техникум	Гута	Жанвиль	По этому, по	полю	чтоб эту, вс = там.
21751	586958	589825	2019_zhanvil_kkd1952_4_2		kkd1952	1952	f	техникум	Гута	Жанвиль		брату	брат, ну, брата,
21753	595051	600016	2019_zhanvil_kkd1952_4_2		kkd1952	1952	f	техникум	Гута	Жанвиль	А если я а бра =, а	мужу	, сестру зовут,
21846	1011613	1015003	2019_zhanvil_kkd1952_4_2		kkd1952	1952	f	техникум	Гута	Жанвиль	вот тогда (тады) уже когда (къда) распишутся, едут уже к	дому	.
21941	1409426	1412572	2019_zhanvil_kkd1952_4_2		kkd1952	1952	f	техникум	Гута	Жанвиль	к	мужу	, к свекрови, да смотря какая ещё свекрова.
21947	1441469	1446289	2019_zhanvil_kkd1952_4_2		kkd1952	1952	f	техникум	Гута	Жанвиль	Не, я, примерно, звала свою	свекру	по ма = ма = моя мама, мать.
21948	1446898	1449973	2019_zhanvil_kkd1952_4_2		kkd1952	1952	f	техникум	Гута	Жанвиль	Ну, ты ж идёшь всё - таки к	сыну	, к ней уже (ужо) ж как - то надо,
21965	23037	27056	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	И от, от змей, от всего договаривает,	испугу	, всё такое доброе, всё.
21968	45102	49070	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	И	ребенку	, и скоту - всёму, всем. И ска = скоту, всём, всем.
21968	45102	49070	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	И ребенку, и	скоту	- всёму, всем. И ска = скоту, всём, всем.
21968	45102	49070	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	И ребенку, и скоту - всёму, всем. И ска =	скоту	, всём, всем.
22079	521425	525042	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	Печки до окна, пол такой деревянный, на	полу	стояли койки.
22084	540338	543767	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	И мы жили, и мы выросли, дай... и внуков дожили, слава	богу	.
22088	558236	564730	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	этот (этый), поросенок, в другом - теленок и кровать с - с = ля = стоит на этом	полику	. Наш, мы ж росли.
22145	809120	815062	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	Бра = старш =	брату	чуть не о =, на один год разница. Ну, остались троху механизаторов у нас.
22153	843791	846999	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	а там приди, от стола к	телевизору	, от телевизора к столу.
22153	843791	846999	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	а там приди, от стола к телевизору, от телевизора к	столу	.
22155	854640	855711	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	К	холодильнику	.
22158	868818	876209	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	от холодильника, как (як) Люда говорит, к	столу	, от стола, к хол = телевизору. Говорю, боже мой, хоть бы что - нибудь, ти цыплятам каким (яким) дал, ти курам (курям), ти поросятам..
22158	868818	876209	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	от холодильника, как (як) Люда говорит, к столу, от стола, к хол =	телевизору	. Говорю, боже мой, хоть бы что - нибудь, ти цыплятам каким (яким) дал, ти курам (курям), ти поросятам..
22163	896769	899717	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	по деревне прошлась, к почте сходила, к	магазину	.
22182	984337	987240	2019_zhanvil_kkd1952_1_1		kkd1952	1952	f	техникум	Гута	Жанвиль	А сейчас? Вон мы	соседу	Толику,
22207	66850	72380	2019_zhanvil_znk1937_2		znk1937	1937	f	4 класса	Рудня	Жанвиль	И то раскотят по	проходу	им, а тогда (тады) они (яны) уже раскладают коровам.
22269	431470	438271	2019_zhanvil_znk1937_2		znk1937	1937	f	4 класса	Рудня	Жанвиль	носят ему, а тогда (тады) плотят, сколько он (ён) скажет за шитье, столько и плотят ему тогда (тады), тому	человеку	.
22321	753102	758360	2019_zhanvil_znk1937_2		znk1937	1937	f	4 класса	Рудня	Жанвиль	У нас как (як) там по	лесу	ходили, тут они всё по лугах ходят, эти (этые).
22339	852065	857006	2019_zhanvil_znk1937_2		znk1937	1937	f	4 класса	Рудня	Жанвиль	приедешь, она (ина) пошепчет по	ветру	, и проходит.
22389	1123169	1131205	2019_zhanvil_znk1937_2		znk1937	1937	f	4 класса	Рудня	Жанвиль	А так... У нас больших нема, как (як) по	телевизору	другой раз показывают, дык а боже ж мой какие (якие), большие.
22453	215426	219699	2019_zarechje_lva1963_1_4		lva1963	1963	f	техникум	Заречье	Заречье	Или как - то по	лицу	, ну обычно говорят, что девочка всю красу забирает.
22483	347612	350775	2019_zarechje_lva1963_1_4		lva1963	1963	f	техникум	Заречье	Заречье	Ну особенно мой, я в санаторий (	санаторию	) приехала, говорят,
22562	147592	150682	2019_zarechje_via1941_1_3_44-62		via1941	1941	f	n/d	Николаево	Заречье	По	соседству	, там у нас жили молодые.
22587	239767	241127	2019_zarechje_via1941_1_3_44-62		via1941	1941	f	n/d	Николаево	Заречье	Это к	замужеству	(замужству).
22587	239767	241127	2019_zarechje_via1941_1_3_44-62		via1941	1941	f	n/d	Николаево	Заречье	Это к замужеству (	замужству	).
22659	534522	538262	2019_zarechje_via1941_1_3_44-62		via1941	1941	f	n/d	Николаево	Заречье	Ну, живут в	лесу	звери какие (якие),
22667	586227	588807	2019_zarechje_via1941_1_3_44-62		via1941	1941	f	n/d	Николаево	Заречье	В прошлом	году	штук десять кур украла.
22680	646567	649796	2019_zarechje_via1941_1_3_44-62		via1941	1941	f	n/d	Николаево	Заречье	Дак заблудилась в	лесу	. А потом уже
22692	696612	699882	2019_zarechje_via1941_1_3_44-62		via1941	1941	f	n/d	Николаево	Заречье	уже в прошлом	году	и то мало было грибов.
22716	817184	821036	2019_zarechje_via1941_1_3_44-62		via1941	1941	f	n/d	Николаево	Заречье	а мужчине - костюм. Я вот, примерно, своему	мужу	
22829	103840	108100	2019_zhanvil_pds1932_1_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	В пятьдесят девятом	году	четырнадцатого марта мы переехали сюда.
22831	113108	117134	2019_zhanvil_pds1932_1_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	Уже (ужо) в шестидесятом	году	пришёл (прийшёл).
22855	220088	223574	2019_zhanvil_pds1932_1_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	По те = по	телевизору	я понимаю, что они говорят.
22876	291567	294303	2019_zhanvil_pds1932_1_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	Я в церковь (церкву) не ходила,	нику	= я никуда (никуды) не ходила.
22885	329849	334217	2019_zhanvil_pds1932_1_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	Приехали к	обеду	. Стало шестьдесят годов, мы тогда (тады) сюда переехали.
22888	344443	347925	2019_zhanvil_pds1932_1_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	И это (этый), и свин там, в том	краю	живёт, Коля.
22959	648339	650555	2019_zhanvil_pds1932_1_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	В су =,	бульбу	, суп варили.
23003	849703	855121	2019_zhanvil_pds1932_1_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	Были, поехали, у нас раньше, па = пахали,	бульбу	сеяли, конями.
23050	1045815	1049952	2019_zhanvil_pds1932_1_1		pds1932	1932	f	4 класса	Шипы	Жанвиль	Ну, к пра =, ну, да, к	празднику	ж, к Пасхе всё делали.
